文旅,#genre#
回家萨克斯,https://vd2.bdstatic.com/mda-pfmehxapxcaf5j12/576p/h264/1687429130436246210/mda-pfmehxapxcaf5j12.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1661059594&vid=5387559603719203459&auth_key=1687431461-0-0-307b29f53d4a73e43a81c9f2a3f91307&bcevod_channel=searchbox_feed
萨克斯轻音乐1,https://vd4.bdstatic.com/mda-pj1g5qhj78grm278/576p/h264/1696247047742439590/mda-pj1g5qhj78grm278.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0633356800&vid=855069104316867628&auth_key=1703853633-0-0-7c19972897e37c8527fb78155f7ddcf4&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=198&split=1116350
萨克斯轻音乐2,https://vd2.bdstatic.com/mda-pj1ib2fcs6eq6psi/576p/h264/1696252304802811345/mda-pj1ib2fcs6eq6psi.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0679991820&vid=3984029123088698240&auth_key=1703853680-0-0-f6a93454808d6157a0191f460ac232ec&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=208&split=1234454
理查德克莱曼钢琴曲集,https://vd2.bdstatic.com/mda-pjiemjiaydjn54y5/576p/h264/1697711833133090712/mda-pjiemjiaydjn54y5.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1260382996&vid=12502934603886342093&auth_key=1703854260-0-0-5760269ef492c62700dfafd32dc1a2c6&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=173&split=1574730
钢琴轻音乐,https://vd2.bdstatic.com/mda-pkbgzzd2rsjuijvk/1080p/cae_h264/1699925679843966163/mda-pkbgzzd2rsjuijvk.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2278669139&vid=18213227577135427529&auth_key=1704074878-0-0-0a7a440fb315482921e714c96def7709&bcevod_channel=searchbox_feed
回家等轻音乐10首,https://vd3.bdstatic.com/mda-pmqxdg6p9p1rp67n/1080p/cae_h264/1703542823851032185/mda-pmqxdg6p9p1rp67n.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2728952976&vid=9926274685489909481&auth_key=1704075329-0-0-6bacedb2b019c65cf971e923db3de7e6&bcevod_channel=searchbox_feed
卡萨布兰卡五种乐器演奏,https://vd4.bdstatic.com/mda-nai43hfvh6ufp9j2/1080p/cae_h264_delogo/1642562277845617757/mda-nai43hfvh6ufp9j2.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1605954684&vid=6961229586395662222&auth_key=1703854606-0-0-ddf725319e5b1ca79891a73b6a07f47a&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=527&split=1388705
叶塞尼亚,https://vd3.bdstatic.com/mda-nf53pwbseqf87vu0/uhd/cae_h264/1654511479007432428/mda-nf53pwbseqf87vu0.mp4?pd=2&pt=0&cr=-1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0812667905&vid=7144366703971424947&auth_key=1709030612-0-0-8e505c673de2800e7082e176a4d555a8&bcevod_channel=searchbox_feed
《友谊地久天长》苏格兰民歌男声版,https://vd3.bdstatic.com/mda-pfq77nsp80p2str8/1080p/cae_h264/1687670252672615068/mda-pfq77nsp80p2str8.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1493194866&vid=9466041692841095097&auth_key=1698378893-0-0-7c00ace814c523f1c2fe61f047149fe7&bcevod_channel=searchbox_feed
《友谊地久天长》合唱,https://vd4.bdstatic.com/mda-jdske6ricsrdgn8q/hd/mda-jdske6ricsrdgn8q.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1809851240&vid=15851836615265555148&auth_key=1698379209-0-0-77adf6c442de087c03f9322e53ea08c9&bcevod_channel=searchbox_feed
《友谊地久天长》史都华演唱,https://vd4.bdstatic.com/mda-pi3m1npezrhgtmim/1080p/cae_h264/1693882359579790731/mda-pi3m1npezrhgtmim.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1723480071&vid=2736855022807730478&auth_key=1698379123-0-0-1050b1d43bfbe53289660515b5d2d3d6&bcevod_channel=searchbox_feed
《友谊地久天长》,https://vd2.bdstatic.com/mda-pft7bme3k02kppnx/1080p/cae_h264/1687930812779830353/mda-pft7bme3k02kppnx.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0974801387&vid=7288012426672557020&auth_key=1698378374-0-0-2ec86489ed23dd74a93cf10ce4b7dc7c&bcevod_channel=searchbox_feed
《友谊地久天长》教唱简谱歌曲,https://vd2.bdstatic.com/mda-mb3jpxpvhhsi0cbr/hd/cae_h264_nowatermark/1612418816/mda-mb3jpxpvhhsi0cbr.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1937625730&vid=17043638025246118753&auth_key=1698379337-0-0-197434841785e808fa73929e994d844f&bcevod_channel=searchbox_feed
俄罗斯经典,https://vd2.bdstatic.com/mda-pfed1hd0tq1dk3ac/576p/h264/1686820451775415940/mda-pfed1hd0tq1dk3ac.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3072348065&vid=10180957039132657909&auth_key=1702603272-0-0-727198c55f048060cb695e0d0951268e&bcevod_channel=searchbox_feed
《莫斯科郊外的晚上》1956年俄语,https://vd2.bdstatic.com/mda-megew4xsd9zeevdi/1080p/cae_h264/1621248097925122682/mda-megew4xsd9zeevdi.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3084518970&vid=1021202225792929639&auth_key=1698384084-0-0-696b711f0871e776e1713d352362d9cc&bcevod_channel=searchbox_feed
《莫斯科郊外的晚上》廖昌永与徐霞,https://vd3.bdstatic.com/mda-nm6mz9535a9xz895/hd/cae_h264/1670427922909840895/mda-nm6mz9535a9xz895.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3169129250&vid=3197111249357100754&auth_key=1698384169-0-0-f8ca737e30dabcb506691486cd3fb92e&bcevod_channel=searchbox_feed
《莫斯科郊外的晚上》廖昌永徐霞,https://vd2.bdstatic.com/mda-qc76w8ysdd4s2ia9/1080p/cae_h264/1709980035807903046/mda-qc76w8ysdd4s2ia9.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2338666431&vid=8763028279721228810&auth_key=1710752939-0-0-3f4d2b96991903a68888e0a96f4edc7e&bcevod_channel=searchbox_feed
《莫斯科郊外的晚上》廖昌永,https://vd2.bdstatic.com/mda-qbn1dszi9czws9g9/1080p/cae_h264/1708650562000938542/mda-qbn1dszi9czws9g9.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2412465990&vid=8701691545338545579&auth_key=1710753012-0-0-b8a362caf9b3b8b100f502f67f235e2c&bcevod_channel=searchbox_feed
《莫斯科郊外的晚上》廖昌永徐霞风景,https://vd4.bdstatic.com/mda-pd2g75nvzpiq5gt7/1080p/cae_h264/1680521557037807511/mda-pd2g75nvzpiq5gt7.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2221024846&vid=15124945419223705812&auth_key=1710752822-0-0-7ca2ecf7c1fe85b358bee377509f4989&bcevod_channel=searchbox_feed
《莫斯科郊外的晚上》关牧村,https://vd4.bdstatic.com/mda-pe7dypyej5fnfmcp/1080p/cae_h264/1683592103158907088/mda-pe7dypyej5fnfmcp.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3563307562&vid=5546805849446504778&auth_key=1698384563-0-0-16df4d760fe6232c7d6b64d3cabd76a1&bcevod_channel=searchbox_feed
《莫斯科郊外的晚上》简杰,https://vd2.bdstatic.com/mda-nmvcy1aevpn5hcw9/hd/cae_h264/1672595026992685132/mda-nmvcy1aevpn5hcw9.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3394053452&vid=3415629314405734740&auth_key=1698384394-0-0-25c77323e58b70e70b9280269fd5aff1&bcevod_channel=searchbox_feed
《莫斯科郊外的晚上》简谱视唱,https://vd4.bdstatic.com/mda-jjrjtcy8etvcq45i/hd/mda-jjrjtcy8etvcq45i.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0026601617&vid=3510674067958119018&auth_key=1698384626-0-0-00172260a48a4f8a0fec98a9d0393503&bcevod_channel=searchbox_feed
《小路》关牧村,https://vd3.bdstatic.com/mda-pf60d4pny0a8e842/576p/h264/1686097005687250543/mda-pf60d4pny0a8e842.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0582912414&vid=16480643851019158641&auth_key=1698385184-0-0-353651cf04df66dd96047f9f6c62ab9d&bcevod_channel=searchbox_feed
《小路》,https://vd4.bdstatic.com/mda-mksk5ybczj59maws/1080p/cae_h264_delogo/1643104238340276353/mda-mksk5ybczj59maws.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0728223854&vid=4258971024242448208&auth_key=1698385328-0-0-651412dc06f5096fc5ca085d7ff14021&bcevod_channel=searchbox_feed
《山楂树》俄语歌曲,https://vd4.bdstatic.com/mda-pbf0qj1t22g3bqst/1080p/cae_h264/1676511810774852747/mda-pbf0qj1t22g3bqst.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3021886194&vid=13407002468679769662&auth_key=1698398422-0-0-718ccccaa62cf94c18d40ee62ce34694&bcevod_channel=searchbox_feed
《山楂树》廖昌永,https://vd2.bdstatic.com/mda-pddfbxyrj175c80y/1080p/cae_h264/1681563683103086313/mda-pddfbxyrj175c80y.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3108853394&vid=863330214322782983&auth_key=1698398509-0-0-104cf36f53d6d8d2bace7c2624d97eba&bcevod_channel=searchbox_feed
《喀秋莎》廖昌永,https://vd3.bdstatic.com/mda-pm8ap1eetn1jh498/576p/h264/1702107154295657792/mda-pm8ap1eetn1jh498.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2536410279&vid=6618605857704439194&auth_key=1702131136-0-0-4033f362d6ce95d140ef1088eeaa652e&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=194&split=389943
《红莓花儿开》廖昌永,https://vd3.bdstatic.com/mda-pebc2229kh4gwdjh/1080p/cae_h264/1683968116403820368/mda-pebc2229kh4gwdjh.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3270472660&vid=9939551283951337927&auth_key=1698398670-0-0-e0b757ac79da1c29fc22357e4d6487dc&bcevod_channel=searchbox_feed
《红莓花儿开》简谱学习,https://vd2.bdstatic.com/mda-kc8wnk43gum0fjju/v1-cae/hd/mda-kc8wnk43gum0fjju.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3438202757&vid=4176347186401944983&auth_key=1698398838-0-0-8a626d338906f33773291a369a9a23f4&bcevod_channel=searchbox_feed
英文歌曲,https://vd3.bdstatic.com/mda-ni97g6hmypejk652/1080p/cae_h264/1662848861286518304/mda-ni97g6hmypejk652.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0059368322&vid=10426220725986129437&auth_key=1703899859-0-0-f29cef16f8277ffd8aca8de35691b2f4&bcevod_channel=searchbox_feed
寂静之声1967年,https://vd3.bdstatic.com/mda-pf8564fm3pihaqiv/360p/h264/1686282092403827415/mda-pf8564fm3pihaqiv.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1686284603-0-0-76b7c1145337c53231fa6bac42a004c0&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3203614013&vid=5386661925474802177&abtest=
斯卡布罗集市莎拉布莱曼,https://vd4.bdstatic.com/mda-pf858mc2viertkc9/360p/h264/1686282230708351603/mda-pf858mc2viertkc9.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1686284223-0-0-7abeb5cdd503ddd7808927be298f48eb&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=2823177105&vid=4888663761708238915&abtest=
昨日重现,https://vd2.bdstatic.com/mda-peu6zcehs0as4ga0/360p/h264/1685336257895091266/mda-peu6zcehs0as4ga0.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1685349971-0-0-58ff1335c7f07e2206cbf89ccc46a60f&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=0971169866&vid=3662038616585615893&abtest=
昨日重现,https://vd2.bdstatic.com/mda-peu6zcehs0as4ga0/360p/h264/1685336257895091266/mda-peu6zcehs0as4ga0.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1685349971-0-0-58ff1335c7f07e2206cbf89ccc46a60f&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=0971169866&vid=3662038616585615893&abtest=
保罗莫里亚1,https://vd4.bdstatic.com/mda-pkabd0mmdm9d79hy/576p/h264/1699691975811632894/mda-pkabd0mmdm9d79hy.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1490693836&vid=10532024864843935075&auth_key=1702302890-0-0-ab7ba95ecdc141f5e2a24915c9940112&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=243&split=2059202
保罗莫里亚2,https://vd4.bdstatic.com/mda-pkdb9ywrp9s9ktr6/1080p/cae_h264/1700032446304294734/mda-pkdb9ywrp9s9ktr6.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1510004303&vid=6011273296972607138&auth_key=1702302910-0-0-c9ef799804b13c6479c95fd663694c56&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=811&split=2943694
保罗莫里亚3,https://vd2.bdstatic.com/mda-pkgcacw7v7iv8mxa/1080p/cae_h264/1700235599996777897/mda-pkgcacw7v7iv8mxa.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1534433162&vid=16340967725863326569&auth_key=1702302934-0-0-e384dbe6220e7af2e9611a208964d331&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=1003&split=3285022
保罗莫里亚4,https://vd3.bdstatic.com/mda-pkk8yu4458xt36dx/1080p/cae_h264/1700560726746045307/mda-pkk8yu4458xt36dx.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1550570572&vid=1328396722229933494&auth_key=1702302950-0-0-8f9c6ce27e3f0ef5d6a9f4cfed865ebb&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=830&split=3017859
保罗莫里亚5,https://vd2.bdstatic.com/mda-pkp842qfbc6vpvpm/1080p/cae_h264/1700814630388745907/mda-pkp842qfbc6vpvpm.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1569248197&vid=9735028300668032620&auth_key=1702302969-0-0-51ac53986ff711f89a3c82d750a586c5&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=907&split=3146979
保罗莫里亚6,https://vd2.bdstatic.com/mda-pks7wb079vetczix/1080p/cae_h264/1701071740895964936/mda-pks7wb079vetczix.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1447577299&vid=4679163274641123909&auth_key=1702302848-0-0-d7f5746ea1caff01fcd9c0b7b4f42742&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=920&split=3080778
保罗莫里亚7,https://vd3.bdstatic.com/mda-pm285afv2n46wc74/1080p/cae_h264/1701667863476390663/mda-pm285afv2n46wc74.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1596170495&vid=9380369538097446897&auth_key=1702302996-0-0-2ef092351800841acbc12d0f5b400953&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=823&split=2928930
保罗莫里亚8,https://vd4.bdstatic.com/mda-pm6axg7pv7qc0rn9/1080p/cae_h264/1701974065152219825/mda-pm6axg7pv7qc0rn9.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1633009621&vid=9948390912046402805&auth_key=1702303033-0-0-bcf1e0fa90c57cf6e733f0cd93ad7f1b&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=1667&split=4243310
单程车票One Way Ticket Eruption1979,https://vd3.bdstatic.com/mda-petc8ebkn269bk2c/360p/h264/1685263266165797734/mda-petc8ebkn269bk2c.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1685266983-0-0-76edd54d23e3081672a918fea8e289c5&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=0783498266&vid=3869489561377026651&abtest=

外國音樂,#genre#
俄罗斯纪念卫国战争胜利79周年阅兵,https://vd3.bdstatic.com/mda-qe8jcw72fc8i3kp9/576p/h264/1715262208163862407/mda-qe8jcw72fc8i3kp9.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0134096947&vid=10165529944483616717&auth_key=1716111134-0-0-af62a8c60293d4f6bc83a44f271c6e94&bcevod_channel=searchbox_feed
圣彼得堡爱乐乐团2024年新年音乐会,https://vd4.bdstatic.com/mda-qa6k175xpi6xrh3m/1080p/cae_h264/1704694416934463613/mda-qa6k175xpi6xrh3m.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2763761869&vid=12856431866318760718&auth_key=1707369363-0-0-13b5985f8da89a2818a537e2dfabf5d5&bcevod_channel=searchbox_feed
托雷维耶亚2024新年音乐会,https://vd4.bdstatic.com/mda-qbahtqh3h6yx8jbj/1080p/cae_h264/1707926958571760102/mda-qbahtqh3h6yx8jbj.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2784413060&vid=7583644267416804658&auth_key=1708301784-0-0-327d804e7a053fedf89ac5df43263ecd&bcevod_channel=searchbox_feed
赫兹考维奇2024马林斯基新年音乐会,https://vd4.bdstatic.com/mda-qa26sc4nr873hcc1/1080p/cae_h264/1704263777273249197/mda-qa26sc4nr873hcc1.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2352995765&vid=1290729456353536795&auth_key=1710475754-0-0-bac7711134d22ba2bd069bf97e8b00c3&bcevod_channel=searchbox_feed
俄罗斯管弦乐团门德尔松和施特劳斯作品音乐会,https://vd2.bdstatic.com/mda-qarhhdm0zyaztw35/1080p/cae_h264/1706276313780964157/mda-qarhhdm0zyaztw35.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1259269819&vid=8425060430407728063&auth_key=1716015059-0-0-323f59eba6dc94b3c7877a53a4aaf979&bcevod_channel=searchbox_feed
莫斯科国立交响乐团音乐会拉威尔《圆舞曲》谢德林《卡门组曲》,https://vd2.bdstatic.com/mda-qa7ig8iffkeytab2/1080p/cae_h264/1704721864419376825/mda-qa7ig8iffkeytab2.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1741909071&vid=6205407777640416133&auth_key=1709798342-0-0-7ee618116a80b42799df9f3ba440ecec&bcevod_channel=searchbox_feed
俄罗斯国立师范大学“银弦乐团”音乐会,https://vd2.bdstatic.com/mda-mfh0tffj55bzzuee/1080p/cae_h264/1623981588887663096/mda-mfh0tffj55bzzuee.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1893140565&vid=4223412651791847649&auth_key=1716015693-0-0-b7d6ef90ec8093a08e8b71a7ef947b6b&bcevod_channel=searchbox_feed
俄罗斯《圣彼得堡马林斯基剧院》音乐会,https://vd4.bdstatic.com/mda-qd3j4upy95xvsjnp/hd/cae_h264/1712401446595450999/mda-qd3j4upy95xvsjnp.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1603150050&vid=4623854768935650642&auth_key=1716015403-0-0-65b535fa13cf230cc003a4deb5b9c25d&bcevod_channel=searchbox_feed
俄罗斯纪念卫国战争胜利78周年音乐会,https://vd3.bdstatic.com/mda-pekak123g9px5p9y/1080p/cae_h264/1685044099633007460/mda-pekak123g9px5p9y.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1703040679&vid=4628500755300593671&auth_key=1716015503-0-0-0f561a95900c37e57058104b9593ae4b&bcevod_channel=searchbox_feed
柴一基辛卡拉扬指挥柏林爱乐1988,https://vd4.bdstatic.com/mda-qb0jhwh7s1wus42h/1080p/cae_h264/1706796440585067634/mda-qb0jhwh7s1wus42h.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2112667376&vid=11916902061409087615&auth_key=1707368712-0-0-6bb7090319fbe700b78745ea24672beb&bcevod_channel=searchbox_feed
柴一,https://vd4.bdstatic.com/mda-pj6i7yh5ujqa40ct/1080p/cae_h264/1696707686826909979/mda-pj6i7yh5ujqa40ct.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1832234177&vid=958514148191988045&auth_key=1707368432-0-0-fbfd88ddd00b4123707961144e82d0ea&bcevod_channel=searchbox_feed
柴一第1乐章,https://vd2.bdstatic.com/mda-pf65vd7924abkms0/360p/h264/1686111163286176445/mda-pf65vd7924abkms0.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1686126829-0-0-c111429a47d8ff35913df1cae710f106&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=0229674185&vid=4545860710639826076&abtest=
柴一宋悦云演奏,https://vd3.bdstatic.com/mda-paudzstpsr18d159/uhd/cae_h264/1675202698098325923/mda-paudzstpsr18d159.mp4?pd=2&pt=0&cr=-1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2001833611&vid=10739916318341972774&auth_key=1707368602-0-0-e45fd2df70299d200360d51f71f4fa3c&bcevod_channel=searchbox_feed
老柴1812序曲尼尔森柏林爱乐,https://vd2.bdstatic.com/mda-qa3i6kujdbwp8dps/1080p/cae_h264/1704425196774622539/mda-qa3i6kujdbwp8dps.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2608676667&vid=9753805304840444096&auth_key=1713356008-0-0-fe87f8fa99fe973063fcd96182177bd8&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=428&split=1075181
老柴1812序曲西本智实,https://vd2.bdstatic.com/mda-ndg8kwy609qkgs3c/hd/cae_h264_delogo/1650176394722874986/mda-ndg8kwy609qkgs3c.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2448497997&vid=9616637870784949916&auth_key=1713355848-0-0-2ec5d7b469199e174c25442ac5e5c521&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=146&split=846908
老柴1812序曲列宁格勒乐团尤瑞·泰迷卡诺夫,https://vd3.bdstatic.com/mda-ncnk8yj8nf27gcsc/qhd/cae_h264_delogo/1648047808833761512/mda-ncnk8yj8nf27gcsc.mp4?pd=2&pt=0&cr=-1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2288466563&vid=5509143252049020784&auth_key=1713355688-0-0-f6e402242ac90e8132c6382e46f17cb6&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=2872&split=4919034
老柴1812序曲,https://vd3.bdstatic.com/mda-peucb452vab6s9pt/360p/h264/1685349852981255315/mda-peucb452vab6s9pt.mp4?v_from_s=hkapp-haokan-hna&auth_key=1685351980-0-0-1bedd1c33ad776b5ecea5a5913e25907&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=2980823980&vid=4010245595512302327&abtest=
老柴意大利随想曲太阳交响乐团,https://vd2.bdstatic.com/mda-qbumh6g4mkuq1sms/1080p/cae_h264/1709220497782313015/mda-qbumh6g4mkuq1sms.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3229583478&vid=6512286559712206089&auth_key=1713342230-0-0-36bd1be519d81d6e1dcec2f26f882dfa&bcevod_channel=searchbox_feed
老柴罗密欧与朱丽叶幻想序曲,https://vd3.bdstatic.com/mda-pjmg6ibatb5xhhmg/qhd/cae_h264/1698432158672217029/mda-pjmg6ibatb5xhhmg.mp4?pd=2&pt=0&cr=-1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3502719714&vid=5801708498093919231&auth_key=1713342503-0-0-33b06abe89542bf824d53e9c9750e0a2&bcevod_channel=searchbox_feed
老柴忧郁小夜曲朱莉娅菲舍尔WDR交响乐团,https://vd4.bdstatic.com/mda-qcnm9dcv3a7yjrux/1080p/cae_h264/1711206752063114846/mda-qcnm9dcv3a7yjrux.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3086995691&vid=10451514169118066285&auth_key=1713342087-0-0-b67e92758be29f6fb6cc605aedcf6f13&bcevod_channel=searchbox_feed
老柴六月船歌(现场),https://vd4.bdstatic.com/mda-pfj549cnzsssy9ep/cae_h264/1687234605298516660/mda-pfj549cnzsssy9ep.mp4?pd=2&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0008166618&vid=4402813616381867408&auth_key=1687249808-0-0-749e20444ec2b7ba569d82741b42d929&bcevod_channel=searchbox_feed
老柴f小调第四交响曲卡拉扬指挥维也纳爱乐乐团,https://vd2.bdstatic.com/mda-nhre92hhmr9nxptn/576p/h264/1661508272561504170/mda-nhre92hhmr9nxptn.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2049507301&vid=16605742824675187236&auth_key=1713341049-0-0-d3e61cd2c203119bc1e0123c890a3031&bcevod_channel=searchbox_feed
老柴e小调第五交响曲卡拉扬指挥,https://vd4.bdstatic.com/mda-jhkniri8ca7zjdur/hd/mda-jhkniri8ca7zjdur.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2599580216&vid=828955925130043868&auth_key=1713341599-0-0-ff242b023ae9fe4091def407f168068c&bcevod_channel=searchbox_feed
